City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2020-02-11,145.92249999999999,306.12,39.83625,60.12,79.325,39.73,1.89,14.37,37.22,6.65,29.794999999999998,4.01,346.5,Very Poor
Delhi,2020-02-12,145.92249999999999,295.05,38.78,55.96,64.65,40.92,1.29,16.24,37.86,4.71,24.48,1.32,343.0,Very Poor
Delhi,2020-02-13,95.72,179.78,15.54,41.59,37.63,36.91,0.95,16.49,36.8,3.09,16.55,0.5,279.0,Poor
Delhi,2020-02-14,73.84,172.28,12.35,34.6,30.48,34.06,0.82,13.53,43.62,2.43,12.11,0.06,186.0,Moderate
Delhi,2020-02-15,83.07,174.78,18.16,44.57,41.54,32.48,0.91,17.59,42.21,2.93,17.62,0.39,174.0,Moderate
Delhi,2020-02-16,132.63,237.81,39.83625,57.15,70.95,38.77,1.38,19.61,40.01,3.77,23.71,0.82,254.0,Poor
Delhi,2020-02-17,145.92249999999999,282.84,39.83625,61.17,79.325,42.77,1.61,18.85,38.6,5.83,29.794999999999998,1.2,323.0,Very Poor
Delhi,2020-02-18,125.53,238.91,39.22,59.91,67.21,37.01,1.39,23.01,42.7,4.14,21.19,1.46,292.0,Poor
Delhi,2020-02-19,138.46,286.39,39.83625,59.9,79.325,44.11,2.0,20.13,44.29,6.39,29.794999999999998,2.16,300.0,Poor
Delhi,2020-02-20,98.84,223.69,10.13,44.05,32.65,39.61,0.99,14.91,55.32,2.88,11.89,0.43,253.0,Poor
Delhi,2020-02-21,53.11,85.49,8.84,33.27,26.24,35.81,0.83,10.45,39.58,2.03,20.21,0.32,170.0,Moderate
Delhi,2020-02-22,63.62,123.44,29.86,41.23,50.12,33.46,1.2,13.38,32.03,2.8,23.92,1.42,104.0,Moderate
Delhi,2020-02-23,105.71,182.2,39.83625,42.24,61.5,38.33,1.26,14.3,35.15,3.51,27.78,1.56,221.0,Poor
Delhi,2020-02-24,70.59,145.05,29.23,44.2,51.6,33.19,1.02,15.94,33.36,2.29,20.9,0.16,169.0,Moderate
Delhi,2020-02-25,127.75,224.02,27.87,46.76,52.38,39.61,1.22,18.24,35.32,3.12,18.7,0.59,244.0,Poor
Delhi,2020-02-26,141.81,258.62,39.83625,50.67,78.58,42.7,1.54,17.61,38.64,4.71,29.794999999999998,1.53,303.0,Very Poor
Delhi,2020-02-27,107.28,203.77,22.85,46.15,46.13,43.64,1.23,14.7,36.36,3.8,22.27,1.24,270.0,Poor
Delhi,2020-02-28,83.48,161.36,8.21,33.92,26.32,41.44,0.97,11.55,41.53,2.67,11.61,1.11,214.0,Poor
Delhi,2020-02-29,60.01,115.82,9.66,33.98,27.57,34.88,0.83,12.05,37.35,2.42,15.56,2.68,144.0,Moderate
Delhi,2020-03-01,42.83,91.88,20.57,40.73,41.36,31.4,0.97,12.19,39.84,2.18,22.27,6.63625,105.0,Moderate
Delhi,2020-03-02,99.34,203.51,39.83625,50.23,79.325,39.78,1.58,15.81,36.64,4.58,29.794999999999998,4.39,192.0,Moderate
Delhi,2020-03-03,86.26,188.73,39.83625,46.6,71.98,37.02,1.22,15.48,32.39,3.98,29.794999999999998,1.51,226.0,Poor
Delhi,2020-03-04,82.9,193.79,39.83625,45.62,60.78,37.32,1.1,16.22,41.77,3.57,28.32,0.66,200.0,Moderate
Delhi,2020-03-05,31.43,67.5,11.78,32.97,28.54,32.27,0.81,11.32,36.98,1.81,16.39,0.27,112.0,Moderate
Delhi,2020-03-06,21.32,38.5,12.55,33.71,29.75,29.56,0.87,10.42,33.52,1.47,14.94,0.6,82.0,Satisfactory
Delhi,2020-03-07,40.96,85.45,17.41,35.53,34.85,29.01,0.82,11.84,35.47,1.95,21.14,0.37,77.0,Satisfactory
Delhi,2020-03-08,72.1,140.22,39.83625,37.14,61.74,31.51,1.11,12.61,34.59,3.51,29.794999999999998,0.63,156.0,Moderate
Delhi,2020-03-09,58.04,133.75,18.86,32.29,34.79,29.29,0.75,13.33,34.54,1.91,17.48,0.33,138.0,Moderate
Delhi,2020-03-10,84.35,160.91,14.46,30.22,29.74,30.99,0.84,17.21,47.66,2.35,15.58,0.42,186.0,Moderate
Delhi,2020-03-11,55.19,112.57,10.1,29.76,24.99,32.88,0.76,13.82,42.36,1.96,12.04,0.36,128.0,Moderate
Delhi,2020-03-12,56.92,155.18,21.91,36.74,39.57,35.31,0.94,13.68,34.27,2.25,19.69,0.7,125.0,Moderate
Delhi,2020-03-13,68.72,209.02,29.31,40.53,49.0,31.36,0.87,15.42,37.42,2.63,24.39,3.61,170.0,Moderate
Delhi,2020-03-14,39.41,85.26,14.67,34.59,32.7,34.29,0.76,11.59,29.17,1.99,17.98,0.47,131.0,Moderate
Delhi,2020-03-15,60.99,124.24,26.33,41.09,46.69,31.09,0.9,13.92,37.25,2.43,23.4,1.37,124.0,Moderate
Delhi,2020-03-16,61.61,144.37,21.37,41.52,44.12,31.07,0.89,14.8,38.38,2.29,20.26,1.28,148.0,Moderate
Delhi,2020-03-17,69.7,160.15,26.05,43.5,48.87,32.31,1.0,15.06,40.59,2.65,20.92,2.99,164.0,Moderate
Delhi,2020-03-18,68.93,162.56,29.29,45.86,53.31,32.99,1.07,14.93,41.73,3.05,28.9,2.21,162.0,Moderate
Delhi,2020-03-19,90.62,195.15,37.81,45.67,59.24,36.15,1.14,17.66,43.16,3.37,29.794999999999998,1.49,191.0,Moderate
Delhi,2020-03-20,90.31,200.79,30.21,51.26,55.88,34.3,1.24,19.71,48.23,3.76,29.794999999999998,0.43,209.0,Poor
Delhi,2020-03-21,82.39,184.81,31.58,46.04,54.04,36.61,1.18,18.55,43.19,3.35,29.794999999999998,0.68,205.0,Poor
Delhi,2020-03-22,78.61,134.46,14.49,29.85,30.31,32.61,0.92,16.63,47.67,2.86,21.43,0.5,198.0,Moderate
Delhi,2020-03-23,54.26,100.55,11.75,25.96,25.31,30.31,0.78,15.17,46.48,1.96,16.08,0.74,127.0,Moderate
Delhi,2020-03-24,55.85,103.62,12.3,27.07,26.48,31.91,0.81,15.81,38.23,2.53,16.24,0.64,124.0,Moderate
Delhi,2020-03-25,37.87,68.03,13.09,21.11,22.57,34.43,0.68,11.49,32.11,1.67,13.62,0.71,92.0,Satisfactory
Delhi,2020-03-26,45.69,75.81,9.02,16.58,17.41,33.68,0.58,12.82,30.59,1.38,8.88,0.7,93.0,Satisfactory
Delhi,2020-03-27,26.89,45.48,8.34,15.32,15.89,27.4,0.53,11.04,27.38,1.11,9.17,2.33,76.0,Satisfactory
Delhi,2020-03-28,21.23,34.15,9.87,17.52,18.34,25.22,0.54,10.28,25.06,1.07,9.76,0.71,51.0,Satisfactory
Delhi,2020-03-29,27.59,55.75,8.74,16.6,16.42,23.98,0.52,10.39,35.75,0.97,8.31,1.31,64.0,Satisfactory
Delhi,2020-03-30,35.08,64.66,8.29,17.52,16.62,23.21,0.58,12.47,40.26,1.08,9.0,1.32,74.0,Satisfactory
Delhi,2020-03-31,35.31,67.01,9.36,18.03,18.01,26.5,0.56,12.33,40.96,1.06,8.98,1.45,81.0,Satisfactory
Delhi,2020-04-01,32.88,65.84,10.4,19.17,19.26,26.73,0.62,13.0,35.06,1.12,9.17,3.01,80.0,Satisfactory
Delhi,2020-04-02,28.51,61.06,9.91,17.18,17.72,22.22,0.6,10.84,39.47,0.91,7.85,0.97,78.0,Satisfactory
Delhi,2020-04-03,31.36,62.69,9.29,20.07,19.33,21.54,0.61,11.99,46.82,1.13,8.6,0.77,84.0,Satisfactory
Delhi,2020-04-04,40.79,77.64,10.07,22.38,21.19,23.06,0.68,12.59,41.26,1.3,9.64,0.89,90.0,Satisfactory
Delhi,2020-04-05,51.79,96.88,10.99,24.42,22.78,25.14,0.81,16.03,44.55,1.74,12.38,0.26,103.0,Moderate
Delhi,2020-04-06,59.91,114.88,11.05,24.37,22.68,26.41,0.81,15.59,44.16,2.04,12.8,0.24,134.0,Moderate
Delhi,2020-04-07,33.12,94.02,8.5,19.27,17.38,25.53,0.6,13.46,42.65,1.01,9.13,0.13,100.0,Satisfactory
Delhi,2020-04-08,29.7,79.04,8.38,18.56,16.51,23.41,0.56,12.85,45.8,0.99,8.24,0.05,91.0,Satisfactory
Delhi,2020-04-09,36.13,76.32,8.49,21.37,18.16,23.84,0.66,14.2,48.34,1.11,7.52,0.07,89.0,Satisfactory
Delhi,2020-04-10,57.67,112.93,9.8,27.12,23.3,27.71,0.81,16.32,40.36,1.79,11.45,0.14,111.0,Moderate
Delhi,2020-04-11,53.03,118.1,9.54,23.64,21.9,28.33,0.83,18.38,49.51,1.88,11.18,0.04,126.0,Moderate
Delhi,2020-04-12,38.57,92.7,5.48,17.59,14.66,26.99,0.67,15.7,50.15,1.19,6.87,0.0,102.0,Moderate
Delhi,2020-04-13,60.6,136.77,7.16,23.4,19.83,27.95,0.83,19.86,41.07,1.78,9.62,0.0,119.0,Moderate
Delhi,2020-04-14,58.22,144.7,8.83,25.71,22.96,28.76,0.93,17.38,40.74,2.04,13.12,0.01,134.0,Moderate
Delhi,2020-04-15,58.31,190.98,10.37,24.55,24.05,28.36,0.93,14.89,38.22,2.36,11.89,0.02,152.0,Moderate
Delhi,2020-04-16,69.8,191.17,11.86,25.01,25.66,30.36,0.94,19.42,41.87,2.4,13.75,0.01,172.0,Moderate
Delhi,2020-04-17,26.93,89.58,8.12,15.83,16.95,26.06,0.64,14.08,53.53,1.07,7.79,0.0,123.0,Moderate
Delhi,2020-04-18,29.09,102.53,8.45,15.45,17.02,27.18,0.68,12.63,49.14,1.19,7.55,0.0,102.0,Moderate
Delhi,2020-04-19,35.49,73.86,10.13,19.72,20.82,29.94,0.71,13.17,40.53,1.29,9.46,0.0,95.0,Satisfactory
Delhi,2020-04-20,52.86,113.25,12.38,24.56,25.55,31.57,1.02,15.06,32.67,2.37,15.52,0.0,115.0,Moderate
Delhi,2020-04-21,37.17,87.27,8.89,19.64,19.57,29.75,0.82,15.36,48.56,1.48,8.92,0.0,102.0,Moderate
Delhi,2020-04-22,58.25,130.99,10.78,24.79,24.17,29.39,0.86,17.34,46.94,2.03,13.9,0.01,122.0,Moderate
Delhi,2020-04-23,54.71,127.82,9.42,24.83,22.92,30.02,0.91,17.39,43.99,2.8,17.19,0.01,129.0,Moderate
Delhi,2020-04-24,65.91,138.46,11.0,25.62,24.87,32.62,0.99,18.62,47.98,2.57,13.43,0.06,143.0,Moderate
Delhi,2020-04-25,33.09,85.83,9.6,18.68,19.91,28.65,0.75,12.76,54.53,1.13,8.55,0.0,121.0,Moderate
Delhi,2020-04-26,40.24,117.1,8.42,17.45,17.77,31.61,0.77,16.21,47.16,1.68,8.42,0.0,119.0,Moderate
Delhi,2020-04-27,27.18,53.02,8.28,14.8,16.38,29.94,0.76,15.59,53.43,1.24,6.39,0.0,98.0,Satisfactory
Delhi,2020-04-28,41.75,80.36,10.32,17.35,20.03,28.6,0.86,17.6,58.96,1.7,8.3,0.0,105.0,Moderate
Delhi,2020-04-29,55.18,114.91,12.66,20.11,22.66,28.86,0.91,19.08,58.57,2.03,13.02,0.01,123.0,Moderate
Delhi,2020-04-30,49.96,115.63,12.73,17.61,20.45,32.99,0.84,17.42,59.55,1.68,9.27,0.0,128.0,Moderate
Delhi,2020-05-01,61.04,143.11,11.8,18.46,20.45,36.43,0.89,17.52,56.81,1.96,11.92,0.0,140.0,Moderate
Delhi,2020-05-02,34.67,107.36,12.81,14.36,19.49,33.93,0.76,13.0,60.45,1.19,6.42,0.01,127.0,Moderate
Delhi,2020-05-03,32.56,83.02,12.72,15.14,21.57,32.48,0.68,11.94,49.04,1.31,7.51,0.02,110.0,Moderate
Delhi,2020-05-04,26.63,60.59,12.86,16.95,20.79,31.35,0.72,11.92,50.56,1.14,9.98,0.0,92.0,Satisfactory
Delhi,2020-05-05,56.24,115.91,13.93,21.36,24.06,30.86,0.87,16.4,52.12,2.0,14.92,0.03,117.0,Moderate
Delhi,2020-05-06,58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,2.04,13.31,0.06,139.0,Moderate
Delhi,2020-05-07,36.02,88.35,10.31,17.97,18.92,25.51,0.73,13.6,73.11,1.46,10.18,0.04,140.0,Moderate
Delhi,2020-05-08,51.09,120.82,10.02,21.66,20.69,27.98,0.83,13.82,74.28,1.69,13.41,0.1,138.0,Moderate
Delhi,2020-05-09,54.18,126.9,9.47,17.65,19.17,30.14,0.85,13.33,76.32,1.61,11.66,1.08,142.0,Moderate
Delhi,2020-05-10,44.3,110.39,5.21,16.46,14.47,28.71,0.74,12.02,63.71,1.3,9.23,0.15,127.0,Moderate
Delhi,2020-05-11,43.26,93.49,4.8,19.53,15.6,28.13,0.76,12.66,64.6,1.55,10.63,0.27,113.0,Moderate
Delhi,2020-05-12,43.19,94.4,4.42,18.49,14.62,29.43,0.75,13.84,64.1,1.5,12.68,0.27,122.0,Moderate
Delhi,2020-05-13,68.8,159.2,5.09,21.34,16.74,32.29,0.9,15.41,52.2,1.81,14.78,0.39,132.0,Moderate
Delhi,2020-05-14,56.17,126.53,9.04,25.12,21.86,30.82,0.89,12.92,50.22,1.69,14.93,0.22,154.0,Moderate
Delhi,2020-05-15,47.44,101.93,6.76,23.45,18.9,27.39,0.84,13.71,53.08,1.41,12.6,0.22,125.0,Moderate
Delhi,2020-05-16,81.87,151.8,6.11,26.17,19.89,27.62,0.99,16.19,63.12,1.61,11.64,0.15,175.0,Moderate
Delhi,2020-05-17,98.63,187.24,9.24,31.96,26.01,28.76,1.06,20.19,59.79,2.07,15.58,2.12,202.0,Poor
Delhi,2020-05-18,101.02,192.68,11.31,34.76,29.28,28.97,1.12,22.11,53.55,2.42,17.66,2.77,222.0,Poor
Delhi,2020-05-19,106.63,208.65,16.68,42.67,38.49,30.58,1.31,20.41,57.05,2.75,23.02,1.74,238.0,Poor
Delhi,2020-05-20,67.8,155.41,8.79,32.8,25.93,28.73,1.03,18.96,62.34,1.92,15.99,0.16,196.0,Moderate
Delhi,2020-05-21,55.92,163.77,9.67,31.36,25.81,25.55,1.09,18.99,62.56,1.72,15.2,2.43,149.0,Moderate
Delhi,2020-05-22,94.37,213.47,17.16,45.36,40.17,28.56,1.31,26.05,55.45,2.96,26.42,6.63625,199.0,Moderate
Delhi,2020-05-23,74.92,209.49,16.74,42.43,37.85,28.82,1.16,17.05,41.87,2.77,28.72,0.39,202.0,Poor
Delhi,2020-05-24,55.37,179.3,8.13,27.35,21.76,26.54,0.87,17.11,53.31,1.76,15.43,0.07,174.0,Moderate
Delhi,2020-05-25,61.46,162.41,9.3,30.92,25.0,27.22,0.94,21.3,54.74,1.88,13.82,0.11,157.0,Moderate
Delhi,2020-05-26,55.38,190.11,19.09,37.79,37.41,27.06,1.1,16.82,38.73,2.51,24.05,0.27,153.0,Moderate
Delhi,2020-05-27,43.22,161.76,7.58,26.95,21.37,25.79,0.83,14.49,66.77,1.7,16.71,0.05,156.0,Moderate
Delhi,2020-05-28,39.07,229.55,4.89,17.1,13.26,29.02,0.8,11.68,55.92,1.11,7.56,0.01,174.0,Moderate
Delhi,2020-05-29,24.62,66.66,5.14,19.02,14.69,32.19,0.77,9.95,47.48,1.1,10.48,0.03,129.0,Moderate
Delhi,2020-05-30,23.09,53.19,5.04,18.51,14.11,36.19,0.84,9.95,50.29,0.95,7.61,0.01,84.0,Satisfactory
Delhi,2020-05-31,21.51,40.43,5.02,17.05,13.15,34.91,0.84,9.06,42.29,1.05,9.05,0.26,80.0,Satisfactory
Delhi,2020-06-01,41.05,80.47,5.87,22.99,17.6,35.0,0.96,14.02,50.57,1.94,16.96,0.38,100.0,Satisfactory
Delhi,2020-06-02,45.9,98.32,7.25,24.78,19.94,35.78,0.92,12.71,50.06,1.75,21.26,0.68,123.0,Moderate
Delhi,2020-06-03,50.62,114.01,7.07,28.02,21.64,36.05,0.9,15.91,52.16,1.93,20.14,0.85,123.0,Moderate
Delhi,2020-06-04,68.24,143.79,11.87,34.11,29.57,38.85,1.09,17.97,39.14,2.79,29.63,2.28,144.0,Moderate
Delhi,2020-06-05,42.43,87.05,7.6,25.87,20.45,35.51,0.87,12.46,44.83,2.0,18.02,2.01,126.0,Moderate
Delhi,2020-06-06,35.14,80.49,5.85,21.25,16.37,31.81,0.82,10.69,51.46,1.6,11.45,0.38,102.0,Moderate
Delhi,2020-06-07,39.99,91.17,6.5,22.65,17.92,30.79,0.86,11.89,45.4,1.82,17.23,0.8,104.0,Moderate
Delhi,2020-06-08,46.9,103.27,7.94,25.81,21.44,31.81,0.94,15.78,51.77,1.99,20.22,0.47,112.0,Moderate
Delhi,2020-06-09,64.77,148.67,11.04,32.01,28.36,33.83,1.01,15.06,49.14,2.23,27.6,1.0,138.0,Moderate
Delhi,2020-06-10,58.9,156.29,16.38,34.31,35.09,33.27,1.03,14.12,40.8,2.17,24.61,1.52,154.0,Moderate
Delhi,2020-06-11,54.69,134.36,12.37,30.94,30.0,36.54,0.91,12.74,40.63,1.84,22.43,0.97,142.0,Moderate
Delhi,2020-06-12,64.0,152.7,12.41,30.05,29.74,38.64,1.06,12.9,43.37,2.16,19.86,0.67,152.0,Moderate
Delhi,2020-06-13,52.36,129.33,8.9,25.46,22.93,36.62,0.95,10.59,34.95,2.09,17.4,0.53,132.0,Moderate
Delhi,2020-06-14,71.08,150.28,8.19,26.01,22.01,40.0,1.04,13.57,38.86,2.42,23.32,1.71,147.0,Moderate
Delhi,2020-06-15,48.69,120.23,7.8,25.95,21.79,35.38,0.88,12.57,48.39,1.9,16.58,0.73,130.0,Moderate
Delhi,2020-06-16,39.87,107.99,7.35,24.58,19.98,32.62,0.88,12.08,51.4,1.99,19.29,0.51,126.0,Moderate
Delhi,2020-06-17,34.35,92.58,5.47,16.94,14.73,29.4,0.78,10.84,48.72,1.55,14.6,0.19,110.0,Moderate
Delhi,2020-06-18,36.84,100.62,6.02,18.32,15.69,28.68,0.82,12.19,47.98,1.5,12.01,0.22,107.0,Moderate
Delhi,2020-06-19,57.6,205.56,6.58,17.78,15.57,27.96,0.86,11.98,40.95,1.69,14.04,0.27,132.0,Moderate
Delhi,2020-06-20,35.96,108.73,6.53,20.37,17.92,26.38,0.8,10.98,36.24,1.42,14.47,0.2,158.0,Moderate
Delhi,2020-06-21,39.7,95.63,7.21,23.7,19.89,28.84,0.85,11.71,33.92,1.51,17.57,0.63,105.0,Moderate
Delhi,2020-06-22,39.47,77.48,5.67,20.61,17.46,34.32,0.91,11.08,42.76,1.54,18.47,0.37,104.0,Moderate
Delhi,2020-06-23,29.02,64.12,6.22,16.39,15.33,33.32,0.88,11.09,28.64,1.25,12.99,0.33,85.0,Satisfactory
Delhi,2020-06-24,30.91,62.61,6.63,16.84,15.72,31.45,0.89,11.02,24.77,1.28,12.13,0.27,71.0,Satisfactory
Delhi,2020-06-25,38.37,77.76,9.33,21.41,21.17,30.48,1.02,11.28,25.92,1.59,19.18,0.49,86.0,Satisfactory
Delhi,2020-06-26,50.01,112.08,9.67,22.06,21.75,32.64,1.01,11.66,24.82,2.07,23.31,0.7,104.0,Moderate
Delhi,2020-06-27,39.8,155.94,10.88,21.46,22.47,31.43,0.87,10.38,18.88,1.69,19.99,0.43,112.0,Moderate
Delhi,2020-06-28,59.52,308.65,12.67,21.6,23.86,29.27,0.94,10.7,18.05,1.71,25.13,1.74,196.0,Moderate
Delhi,2020-06-29,44.86,184.12,10.5,21.57,21.94,27.97,0.88,11.58,26.61,2.13,23.8,1.13,233.0,Poor
Delhi,2020-06-30,39.8,91.98,5.99,17.96,15.44,28.48,0.84,10.51,37.29,1.57,16.37,0.49,114.0,Moderate
Delhi,2020-07-01,54.01,128.66,6.33,21.05,16.81,29.06,0.97,11.15,29.73,2.03,23.57,0.65,101.0,Moderate
Kolkata,2018-04-11,29.0,50.87,3.26,34.03,45.29,3.59,0.98,10.32,30.99,4.64,0.88,,73.0,Satisfactory
Kolkata,2018-04-12,21.7,43.04,3.49,39.49,42.54,3.77,0.73,,43.72,5.33,1.76,,60.0,Satisfactory
Kolkata,2018-04-13,23.09,46.49,3.69,33.03,36.72,3.88,0.98,,41.65,6.78,2.23,,74.0,Satisfactory
Kolkata,2018-04-14,21.56,42.1,2.81,26.62,29.43,4.22,1.0,,44.07,5.09,2.33,,83.0,Satisfactory
Kolkata,2018-04-15,30.28,54.89,2.49,43.03,45.52,2.87,0.81,,63.88,7.12,2.6,,95.0,Satisfactory
Kolkata,2018-04-16,26.72,51.27,2.63,28.94,31.56,3.7,1.11,,49.57,5.18,1.71,,88.0,Satisfactory
Kolkata,2018-04-17,24.37,40.66,6.12,32.93,39.05,2.12,1.15,,36.86,4.92,1.06,,69.0,Satisfactory
Kolkata,2018-06-16,47.55,128.66,6.01,24.89,24.51,7.4,0.72,7.3,27.24,2.14,0.81,,119.0,Moderate
Kolkata,2018-06-17,45.04,107.03,6.32,40.85,47.18,4.9,1.63,1.34,,2.04,2.98,,113.0,Moderate
Kolkata,2018-06-18,50.1,105.68,3.23,33.28,36.5,8.55,1.47,3.02,72.28,1.97,2.62,,107.0,Moderate
Kolkata,2018-06-19,39.25,87.24,2.6,30.86,33.45,12.06,1.35,1.93,81.12,1.59,2.47,,148.0,Moderate
Kolkata,2018-06-20,24.44,53.19,5.77,38.03,43.79,9.14,1.7,6.88,49.58,2.02,3.13,,94.0,Satisfactory
Kolkata,2018-06-21,31.68,60.16,4.46,38.39,43.04,6.52,1.42,1.31,13.47,3.76,5.52,,100.0,Satisfactory
Kolkata,2018-06-22,25.22,48.96,0.99,28.1,29.07,6.53,0.39,2.31,30.32,1.62,2.65,,60.0,Satisfactory
Kolkata,2018-06-23,22.95,44.58,1.14,25.76,26.85,5.38,0.38,1.06,22.84,1.67,2.63,,47.0,Good
Kolkata,2018-06-24,24.61,46.54,0.86,25.49,26.32,3.96,0.4,1.1,23.13,1.51,2.28,,48.0,Good
Kolkata,2018-06-25,28.6,45.36,1.95,43.45,45.37,3.62,0.41,1.11,13.56,2.58,4.17,,50.0,Good
Kolkata,2018-06-26,30.5,46.08,1.27,37.12,38.33,3.19,0.38,2.29,34.84,2.05,4.41,,61.0,Satisfactory
Kolkata,2018-06-27,22.66,33.83,2.13,29.53,31.65,3.68,0.38,1.22,20.27,3.21,5.41,,53.0,Satisfactory
Kolkata,2018-06-28,24.4,26.42,1.95,20.88,22.79,6.38,0.31,1.06,23.24,1.08,2.21,,34.0,Good
Kolkata,2018-06-29,16.11,35.0,1.34,22.85,24.17,5.29,0.33,4.46,27.59,1.19,2.3,,46.0,Good
Kolkata,2018-06-30,28.7,55.13,0.59,17.93,18.5,4.44,0.32,4.76,31.3,1.01,2.2,,50.0,Good
Kolkata,2018-07-01,27.7,57.99,0.47,14.31,14.73,3.71,0.32,11.14,37.19,0.71,1.61,,58.0,Satisfactory
Kolkata,2018-07-02,29.26,55.35,0.88,19.66,20.51,2.88,0.37,9.13,40.46,1.0,1.92,,62.0,Satisfactory
Kolkata,2018-07-03,27.81,50.73,4.36,29.82,33.96,1.65,0.39,1.63,21.63,2.04,2.81,,50.0,Good
Kolkata,2018-07-04,33.61,53.17,7.07,31.37,38.44,3.36,0.43,2.12,17.4,2.4,3.39,,58.0,Satisfactory
Kolkata,2018-07-05,42.66,47.83,7.93,40.22,48.15,25.45,0.41,6.57,10.01,2.5,3.24,,57.0,Satisfactory
Kolkata,2018-07-06,40.26,65.18,6.53,48.65,55.18,1.52,0.44,1.09,20.83,6.83,12.34,,77.0,Satisfactory
Kolkata,2018-07-07,18.54,37.89,8.62,31.28,39.9,4.06,0.36,1.29,16.83,2.81,3.07,,65.0,Satisfactory
Kolkata,2018-07-08,9.84,28.42,3.09,17.9,20.99,5.91,0.3,1.35,27.19,1.48,1.8,,36.0,Good
Kolkata,2018-07-09,15.7,30.91,9.46,34.35,43.82,3.46,0.36,1.16,16.92,7.31,5.3,,36.0,Good
Kolkata,2018-07-10,18.81,38.66,7.32,34.69,42.01,1.93,0.37,1.23,14.0,5.82,4.23,,56.0,Satisfactory
Kolkata,2018-07-11,18.01,36.07,4.76,29.23,33.98,5.65,0.38,1.11,18.3,2.12,2.41,,49.0,Good
Kolkata,2018-07-12,18.38,36.92,4.68,27.7,32.37,11.69,0.4,1.28,16.2,2.36,2.53,,42.0,Good
Kolkata,2018-07-13,13.55,40.49,7.16,27.36,34.51,10.37,0.38,0.97,13.9,3.59,2.76,,39.0,Good
Kolkata,2018-07-14,12.25,30.87,4.49,21.61,26.11,9.79,0.37,1.01,12.06,6.55,4.03,,41.0,Good
Kolkata,2018-07-15,7.72,19.72,3.11,15.6,18.71,9.52,0.37,1.08,17.87,1.31,1.81,,28.0,Good
Kolkata,2018-07-16,7.64,20.65,4.93,22.24,27.0,8.72,0.37,1.0,16.58,1.81,2.07,,26.0,Good
Kolkata,2018-07-17,12.9,28.06,7.34,31.74,39.08,8.99,0.38,1.24,13.37,6.47,4.16,,42.0,Good
Kolkata,2018-07-18,14.91,29.44,5.89,28.42,34.29,10.72,0.51,1.03,11.05,3.33,2.83,,46.0,Good
Kolkata,2018-07-19,16.16,33.09,9.08,28.22,37.31,6.39,0.76,1.01,17.28,4.43,5.84,,46.0,Good
Kolkata,2018-07-20,17.75,37.53,6.68,27.42,34.09,6.78,0.77,1.51,10.65,3.51,10.57,,56.0,Satisfactory
Kolkata,2018-07-21,6.06,16.48,3.7,15.58,19.28,7.47,0.63,1.34,16.18,5.3,8.68,,36.0,Good
Kolkata,2018-07-22,6.68,12.6,3.4,16.74,20.14,4.9,0.64,1.63,20.36,0.96,11.04,,34.0,Good
Kolkata,2018-07-23,22.03,36.75,9.06,32.64,41.7,3.33,0.7,1.38,15.98,1.42,9.26,,38.0,Good
Kolkata,2018-07-24,23.92,47.38,7.67,33.06,40.73,2.84,0.71,2.74,16.67,1.72,9.22,,56.0,Satisfactory
Kolkata,2018-07-25,32.59,62.02,8.52,39.54,48.06,1.93,0.74,1.8,11.77,2.17,10.58,,59.0,Satisfactory
Kolkata,2018-07-26,23.63,37.21,11.55,31.38,42.93,2.47,0.75,1.61,7.44,2.12,10.05,,57.0,Satisfactory
Kolkata,2018-07-27,28.19,45.99,15.32,34.74,50.05,4.07,0.7,3.38,10.94,2.06,10.3,,55.0,Satisfactory
Kolkata,2018-07-28,40.4,65.45,10.06,39.5,49.56,4.21,0.77,1.82,15.32,2.14,11.96,,68.0,Satisfactory
Kolkata,2018-07-29,44.14,66.64,25.27,32.24,57.51,3.39,0.84,1.96,14.33,2.47,12.04,,79.0,Satisfactory
Kolkata,2018-07-30,33.26,58.03,3.76,41.89,45.64,3.78,1.07,1.45,21.16,3.08,8.2,,76.0,Satisfactory
Kolkata,2018-07-31,37.07,63.95,6.25,49.78,56.02,2.61,1.22,2.05,17.07,1.73,7.5,,72.0,Satisfactory
Kolkata,2018-08-01,29.1,39.94,7.5,47.49,54.99,5.9,1.16,2.12,16.27,2.02,7.61,,75.0,Satisfactory
Kolkata,2018-08-02,33.29,64.64,4.48,31.22,35.7,8.69,1.17,4.35,20.91,1.39,11.55,,71.0,Satisfactory
Kolkata,2018-08-03,41.84,86.59,8.4,35.44,43.84,6.62,1.31,4.48,17.05,1.68,10.21,,78.0,Satisfactory
Kolkata,2018-08-04,42.38,80.48,5.55,31.76,37.31,6.73,1.27,4.03,21.45,1.27,11.28,,82.0,Satisfactory
Kolkata,2018-08-05,33.39,57.79,8.47,35.27,43.75,5.99,1.4,1.89,12.39,1.79,17.18,,81.0,Satisfactory
Kolkata,2018-08-06,33.48,67.16,14.37,35.57,49.93,7.44,1.54,1.4,6.72,5.68,15.27,,85.0,Satisfactory
Kolkata,2018-08-07,15.58,34.3,5.41,27.7,33.1,5.44,1.23,1.24,13.31,3.15,14.22,,77.0,Satisfactory
